Name,Price,Mrp,Discount,Brand,Link,SKU_code,Path,Category 1,Category 2,Category 3,Category 4,Category 5,Product Type,Product Line,Model,UOM,Country of Origin,Sales Unit,Weight/ Volume UOM,Weight/ Volume,Shape,Series,Manufacturer/Importer Name,Manufacturer/Importer Address,Finish,Coverage Area/Box/SQMT,Base Material,Thickness,Module,Material Category,Material Description,External Material Group,Wattage,Type/ Mounting Type,Sub Brand,Fitment,Warranty,KEY,PASSWORD,FINGER PRINT,RFID CARD,Avg.Weight in KG/LTR/GM,Dimension/ Size,Wire Grade,Wire Length (Meter),BLUETOOTH,Pattern,Coverage Area/Box/SFT,Pack Size,Colour Family,Core,Colour Name(CCT),Series/Sub brands,Current Rating(AMP),Wire Area (sq. mm),Lumen,IOT,Size (Cut out) MM,Breaking Capacity,Pole,Way,Assembly Required,Assembly Type,What is in the Box,Product Care Instructions,Style,Age Range (Description),Special Feature,Number of Pcs,Size,Load Capacity,Metal Type,Noise,Steel Grade,Maximum Weight Recommendation,Angle,Occasion,Room Type,Surface Recommendation,Item Firmness Description
cera sinatra table top wash basin snow white,₹4799.98,₹6400.00,25%,CERA,https://www.hippostores.com/cera-sinatra-table-top-wash-basin-snow-white-model-a2020109sn/product/2000007017,2000007017,sanitary ware and bath fittings (sbf) > vitreous > wash basin > VESSEL,sanitary ware and bath fittings (sbf),vitreous,wash basin,VESSEL,,VESSEL,WASH BASIN,A2020109SN,PCE,India,PCE,KGM,0.0,,SINATRA,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera sean semi insert basin snow white,₹6674.97,₹8900.00,25%,CERA,https://www.hippostores.com/cera-sean-semi-insert-basin-snow-white-model-a2030102sn/product/2000007020,2000007020,sanitary ware and bath fittings (sbf) > vitreous > wash basin > VESSEL,sanitary ware and bath fittings (sbf),vitreous,wash basin,VESSEL,,VESSEL,WASH BASIN,A2030102SN,PCE,India,PCE,KGM,0.0,,SEAN,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera serenade rimless wh dp seat cover sn wh,₹11249.95,₹15000.00,25%,CERA,https://www.hippostores.com/cera-serenade-rimless-wh-dp-seat-cover-sn-wh-model-a1044106sn/product/2000007021,2000007021,sanitary ware and bath fittings (sbf) > vitreous > water closet > WALL HUNG,sanitary ware and bath fittings (sbf),vitreous,water closet,WALL HUNG,,WALL HUNG,WATER CLOSET,A1044106SN,PCE,India,PCE,KGM,0.0,,SERENADE,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera serenade table top basin snow white,₹7124.97,₹9500.00,25%,CERA,https://www.hippostores.com/cera-serenade-table-top-basin-snow-white-model-a2020102sn/product/2000007022,2000007022,sanitary ware and bath fittings (sbf) > vitreous > wash basin > VESSEL,sanitary ware and bath fittings (sbf),vitreous,wash basin,VESSEL,,VESSEL,WASH BASIN,A2020102SN,PCE,India,PCE,KGM,0.0,,SERENADE,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera serenade table top basin 505x385 sn wh,₹6374.97,₹8500.00,25%,CERA,https://www.hippostores.com/cera-serenade-table-top-basin-505x385-sn-wh-model-a2020103sn/product/2000007023,2000007023,sanitary ware and bath fittings (sbf) > vitreous > wash basin > VESSEL,sanitary ware and bath fittings (sbf),vitreous,wash basin,VESSEL,,VESSEL,WASH BASIN,A2020103SN,PCE,India,PCE,KGM,0.0,,SERENADE,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera sophie table top wash basin silver,₹12299.95,₹16400.00,25%,CERA,https://www.hippostores.com/cera-sophie-table-top-wash-basin-silver-model-a2021110sl/product/2000007035,2000007035,sanitary ware and bath fittings (sbf) > vitreous > wash basin > VESSEL,sanitary ware and bath fittings (sbf),vitreous,wash basin,VESSEL,,VESSEL,WASH BASIN,A2021110SL,PCE,India,PCE,KGM,0.0,,SOPHIE,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera silvio table top wash basin silver,₹12299.95,₹16400.00,25%,CERA,https://www.hippostores.com/cera-silvio-table-top-wash-basin-silver-model-a2021101sl/product/2000007030,2000007030,sanitary ware and bath fittings (sbf) > vitreous > wash basin > VESSEL,sanitary ware and bath fittings (sbf),vitreous,wash basin,VESSEL,,VESSEL,WASH BASIN,A2021101SL,PCE,India,PCE,KGM,0.0,,SILVIO,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera solar table top wash basin gold,₹12299.95,₹16400.00,25%,CERA,https://www.hippostores.com/cera-solar-table-top-wash-basin-gold-model-a2021104gl/product/2000007033,2000007033,sanitary ware and bath fittings (sbf) > vitreous > wash basin > VESSEL,sanitary ware and bath fittings (sbf),vitreous,wash basin,VESSEL,,VESSEL,WASH BASIN,A2021104GL,PCE,India,PCE,KGM,0.0,,SOLAR,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera signor table top wash basin silver,₹12299.95,₹16400.00,25%,CERA,https://www.hippostores.com/cera-signor-table-top-wash-basin-silver-model-a2021103sl/product/2000007031,2000007031,sanitary ware and bath fittings (sbf) > vitreous > wash basin > VESSEL,sanitary ware and bath fittings (sbf),vitreous,wash basin,VESSEL,,VESSEL,WASH BASIN,A2021103SL,PCE,India,PCE,KGM,0.0,,SIGNOR,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera shiloh table top wash basin gold,₹12299.95,₹16400.00,25%,CERA,https://www.hippostores.com/cera-shiloh-table-top-wash-basin-gold-model-a2021102gl/product/2000007032,2000007032,sanitary ware and bath fittings (sbf) > vitreous > wash basin > VESSEL,sanitary ware and bath fittings (sbf),vitreous,wash basin,VESSEL,,VESSEL,WASH BASIN,A2021102GL,PCE,India,PCE,KGM,0.0,,SHILOH,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera cleanse 300mm square shower with arm mb,₹6824.98,₹9100.00,25%,CERA,https://www.hippostores.com/cera-cleanse-300mm-square-shower-with-arm-mb-model-f7010214mb/product/2000007009,2000007009,sanitary ware and bath fittings (sbf) > faucet > fittings > SHOWER ARM,sanitary ware and bath fittings (sbf),faucet,fittings,SHOWER ARM,,SHOWER ARM,FITTINGS,F7010214MB,PCE,India,PCE,KGM,0.0,,CHELSEA,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",MATT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera pure-soft rimless wh dp seat cover snwh,₹17249.92,₹23000.00,25%,CERA,https://www.hippostores.com/cera-pure-soft-rimless-wh-dp-seat-cover-snwh-model-a1044111sn/product/2000007010,2000007010,sanitary ware and bath fittings (sbf) > vitreous > water closet > WALL HUNG,sanitary ware and bath fittings (sbf),vitreous,water closet,WALL HUNG,,WALL HUNG,WATER CLOSET,A1044111SN,PCE,India,PCE,KGM,0.0,,,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera pure-soft table top basin snow white,₹8999.97,₹12000.00,25%,CERA,https://www.hippostores.com/cera-pure-soft-table-top-basin-snow-white-model-a2020122sn/product/2000007011,2000007011,sanitary ware and bath fittings (sbf) > vitreous > wash basin > VESSEL,sanitary ware and bath fittings (sbf),vitreous,wash basin,VESSEL,,VESSEL,WASH BASIN,A2020122SN,PCE,India,PCE,KGM,0.0,,,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera magna-arte rimless wh dp seat cover snwh,₹15374.93,₹20500.00,25%,CERA,https://www.hippostores.com/cera-magna-arte-rimless-wh-dp-seat-cover-snwh-model-a1044110sn/product/2000007012,2000007012,sanitary ware and bath fittings (sbf) > vitreous > water closet > WALL HUNG,sanitary ware and bath fittings (sbf),vitreous,water closet,WALL HUNG,,WALL HUNG,WATER CLOSET,A1044110SN,PCE,India,PCE,KGM,0.0,,MAGNA,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera magna-arte table top basin- snow white,₹7874.97,₹10500.00,25%,CERA,https://www.hippostores.com/cera-magna-arte-table-top-basin-snow-white-model-a2020121sn/product/2000007013,2000007013,sanitary ware and bath fittings (sbf) > vitreous > wash basin > VESSEL,sanitary ware and bath fittings (sbf),vitreous,wash basin,VESSEL,,VESSEL,WASH BASIN,A2020121SN,PCE,India,PCE,KGM,0.0,,MAGNA,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera aesthetic edge rimless wh dp s cover snw,₹16124.94,₹21500.00,25%,CERA,https://www.hippostores.com/cera-aesthetic-edge-rimless-wh-dp-s-cover-snw-model-a1044104sn/product/2000007014,2000007014,sanitary ware and bath fittings (sbf) > vitreous > water closet > WALL HUNG,sanitary ware and bath fittings (sbf),vitreous,water closet,WALL HUNG,,WALL HUNG,WATER CLOSET,A1044104SN,PCE,India,PCE,KGM,0.0,,AESTHETIC,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera aesthetic-edge table top basin sn white,₹8993.19,₹11990.00,25%,CERA,https://www.hippostores.com/cera-aesthetic-edge-table-top-basin-sn-white-model-a2020117sn/product/2000007015,2000007015,sanitary ware and bath fittings (sbf) > vitreous > wash basin > VESSEL,sanitary ware and bath fittings (sbf),vitreous,wash basin,VESSEL,,VESSEL,WASH BASIN,A2020117SN,PCE,India,PCE,KGM,0.0,,AESTHETIC,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera sinatra wall hung ewc d plast sc sn wh,₹14249.93,₹19000.00,25%,CERA,https://www.hippostores.com/cera-sinatra-wall-hung-ewc-d-plast-sc-sn-wh-model-a1044107sn/product/2000007016,2000007016,sanitary ware and bath fittings (sbf) > vitreous > water closet > WALL HUNG,sanitary ware and bath fittings (sbf),vitreous,water closet,WALL HUNG,,WALL HUNG,WATER CLOSET,A1044107SN,PCE,India,PCE,KGM,0.0,,SINATRA,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera shields table top wash basin gold,₹12299.95,₹16400.00,25%,CERA,https://www.hippostores.com/cera-shields-table-top-wash-basin-gold-model-a2021105gl/product/2000007036,2000007036,sanitary ware and bath fittings (sbf) > vitreous > wash basin > VESSEL,sanitary ware and bath fittings (sbf),vitreous,wash basin,VESSEL,,VESSEL,WASH BASIN,A2021105GL,PCE,India,PCE,KGM,0.0,,SHIELDS,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera campa s table top wash basin ivory,₹4957.88,₹6610.00,25%,CERA,https://www.hippostores.com/cera-campa-s-table-top-wash-basin-ivory-model-s2020101iv/product/2000007077,2000007077,sanitary ware and bath fittings (sbf) > vitreous > wash basin > VESSEL,sanitary ware and bath fittings (sbf),vitreous,wash basin,VESSEL,,VESSEL,WASH BASIN,S2020101IV,PCE,India,PCE,KGM,0.0,,CAMPA,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera garnet bib cock with nozzle,₹825.01,₹1100.00,25%,CERA,https://www.hippostores.com/cera-garnet-bib-cock-with-nozzle-model-f2002153ch/product/2000006712,2000006712,sanitary ware and bath fittings (sbf) > faucet > fittings > BIB COCK,sanitary ware and bath fittings (sbf),faucet,fittings,BIB COCK,,BIB COCK,FITTINGS,F2002153CH,PCE,India,PCE,KGM,0.0,,,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",GLOSSY,,,,,SBF,CERA GARNET BIB COCK WITH NOZZLE,CERA SANITARYWARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"kohler avid duo sensor faucet-mixer,ac,w/ p,0.5",₹50358.64,,,KOHLER,https://www.hippostores.com/kohler-avid-duo-sensor-faucet-mixer-ac-w-p-0-5-model-29937in-cp/product/2000006787,2000006787,sanitary ware and bath fittings (sbf) > faucet > sensor faucet > SENSOR FAUCET,sanitary ware and bath fittings (sbf),faucet,sensor faucet,SENSOR FAUCET,,SENSOR FAUCET,SENSOR FAUCET,29937IN-CP,PCE,India,PCE,KGM,0.0,,AVID,KOHLER INDIA CORPORATION PVT L,"ALLCARGO LOGISTICS AND INDUSTRIAL PARK BLOCK-E TEHSIL BADLI, VILLAGE KHALIKPUR, JHAJJAR, HR, 124105",GLOSSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera icon napkin ring-rose gold,₹1544.99,₹2060.00,25%,CERA,https://www.hippostores.com/cera-icon-napkin-ring-rose-gold-model-f5014105rg/product/2000007063,2000007063,sanitary ware and bath fittings (sbf) > bathroom accessory > towel ring > TOWEL RING,sanitary ware and bath fittings (sbf),bathroom accessory,towel ring,TOWEL RING,,TOWEL RING,TOWEL RING,F5014105RG,PCE,India,PCE,KGM,0.0,,ICON,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera icon robe hook-rose gold,₹803.03,₹1070.00,25%,CERA,https://www.hippostores.com/cera-icon-robe-hook-rose-gold-model-f5014108rg/product/2000007064,2000007064,sanitary ware and bath fittings (sbf) > bathroom accessory > robe hook > ROBE HOOK,sanitary ware and bath fittings (sbf),bathroom accessory,robe hook,ROBE HOOK,,ROBE HOOK,ROBE HOOK,F5014108RG,PCE,India,PCE,KGM,0.0,,ICON,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera icon soap dish-rose gold,₹1380,₹1840.00,25%,CERA,https://www.hippostores.com/cera-icon-soap-dish-rose-gold-model-f5014106rg/product/2000007062,2000007062,sanitary ware and bath fittings (sbf) > bathroom accessory > soap dish > SOAP DISH,sanitary ware and bath fittings (sbf),bathroom accessory,soap dish,SOAP DISH,,SOAP DISH,SOAP DISH,F5014106RG,PCE,India,PCE,KGM,0.0,,ICON,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cera icon towel rod 18""-rose gold",₹1919.98,₹2560.00,25%,CERA,https://www.hippostores.com/cera-icon-towel-rod-18-rose-gold-model-f5014104rg/product/2000007067,2000007067,sanitary ware and bath fittings (sbf) > bathroom accessory > towel bar > TOWEL BAR,sanitary ware and bath fittings (sbf),bathroom accessory,towel bar,TOWEL BAR,,TOWEL BAR,TOWEL BAR,F5014104RG,PCE,India,PCE,KGM,0.0,,ICON,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera icon liquid soap despenser rose gold,₹2040,₹2720.00,25%,CERA,https://www.hippostores.com/cera-icon-liquid-soap-despenser-rose-gold-model-f5014111rg/product/2000007068,2000007068,sanitary ware and bath fittings (sbf) > bathroom accessory > bathroom accessory > SOAP DISPENSER,sanitary ware and bath fittings (sbf),bathroom accessory,bathroom accessory,SOAP DISPENSER,,SOAP DISPENSER,BATHROOM ACCESSORY,F5014111RG,PCE,India,PCE,KGM,0.0,,ICON,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cera icon towel rack 24"" w hook-rose gold",₹5279.98,₹7040.00,25%,CERA,https://www.hippostores.com/cera-icon-towel-rack-24-w-hook-rose-gold-model-f5014131rg/product/2000007066,2000007066,sanitary ware and bath fittings (sbf) > bathroom accessory > towel shelf > TOWEL SHELF,sanitary ware and bath fittings (sbf),bathroom accessory,towel shelf,TOWEL SHELF,,TOWEL SHELF,TOWEL SHELF,F5014131RG,PCE,India,PCE,KGM,0.0,,ICON,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera icon paper holder rose gold,₹1439.99,₹1920.00,25%,CERA,https://www.hippostores.com/cera-icon-paper-holder-rose-gold-model-f5014109rg/product/2000007069,2000007069,sanitary ware and bath fittings (sbf) > bathroom accessory > toilet paper holder > TOILET PAPER HOLDER,sanitary ware and bath fittings (sbf),bathroom accessory,toilet paper holder,TOILET PAPER HOLDER,,TOILET PAPER HOLDER,TOILET PAPER HOLDER,F5014109RG,PCE,India,PCE,KGM,0.0,,ICON,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera icon tumbler holder-rose gold,₹1380,₹1840.00,25%,CERA,https://www.hippostores.com/cera-icon-tumbler-holder-rose-gold-model-f5014107rg/product/2000007065,2000007065,sanitary ware and bath fittings (sbf) > bathroom accessory > tumbler > TUMBLER,sanitary ware and bath fittings (sbf),bathroom accessory,tumbler,TUMBLER,,TUMBLER,TUMBLER,F5014107RG,PCE,India,PCE,KGM,0.0,,ICON,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera icon napkin ring (square)-rose gold,₹1619.99,₹2160.00,25%,CERA,https://www.hippostores.com/cera-icon-napkin-ring-square-rose-gold-model-f5014115rg/product/2000007073,2000007073,sanitary ware and bath fittings (sbf) > bathroom accessory > towel ring > TOWEL RING,sanitary ware and bath fittings (sbf),bathroom accessory,towel ring,TOWEL RING,,TOWEL RING,TOWEL RING,F5014115RG,PCE,India,PCE,KGM,0.0,,ICON,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera icon tumbler holder (glass)-rose gold,₹1417.96,₹1890.00,25%,CERA,https://www.hippostores.com/cera-icon-tumbler-holder-glass-rose-gold-model-f5014117rg/product/2000007072,2000007072,sanitary ware and bath fittings (sbf) > bathroom accessory > tumbler > TUMBLER,sanitary ware and bath fittings (sbf),bathroom accessory,tumbler,TUMBLER,,TUMBLER,TUMBLER,F5014117RG,PCE,India,PCE,KGM,0.0,,ICON,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera rag bolt for wall hung ewc,₹383.02,₹510.00,25%,CERA,https://www.hippostores.com/cera-rag-bolt-for-wall-hung-ewc-model-b2040102xx/product/2000007155,2000007155,sanitary ware and bath fittings (sbf) > bathroom accessory > bathroom accessory > RACK BOLT,sanitary ware and bath fittings (sbf),bathroom accessory,bathroom accessory,RACK BOLT,,RACK BOLT,BATHROOM ACCESSORY,B2040102XX,PCE,India,PCE,KGM,0.0,,,Cera Sanitaryware Limited,"Khasra No.82/21/2 & 82/22/2,Mundka Village,, Opp Metro Pillar-547,, Nr.Dada Randheer Dharam, Delhi, Delhi, DL, 110041",GLOSSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera saber soap dish brass black matt,₹2047.98,₹2730.00,25%,CERA,https://www.hippostores.com/cera-saber-soap-dish-brass-black-matt-model-f5012106mb/product/2000007053,2000007053,sanitary ware and bath fittings (sbf) > bathroom accessory > soap dish > SOAP DISH,sanitary ware and bath fittings (sbf),bathroom accessory,soap dish,SOAP DISH,,SOAP DISH,SOAP DISH,F5012106MB,PCE,India,PCE,KGM,0.0,,SABER,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",MATT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera saber double robe hook-black matt,₹1514.99,₹2020.00,25%,CERA,https://www.hippostores.com/cera-saber-double-robe-hook-black-matt-model-f5012118mb/product/2000007055,2000007055,sanitary ware and bath fittings (sbf) > bathroom accessory > robe hook > ROBE HOOK,sanitary ware and bath fittings (sbf),bathroom accessory,robe hook,ROBE HOOK,,ROBE HOOK,ROBE HOOK,F5012118MB,PCE,India,PCE,KGM,0.0,,SABER,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",MATT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera saber soap dish glass black matt,₹2198.02,₹2930.00,25%,CERA,https://www.hippostores.com/cera-saber-soap-dish-glass-black-matt-model-f5012116mb/product/2000007052,2000007052,sanitary ware and bath fittings (sbf) > bathroom accessory > soap dish > SOAP DISH,sanitary ware and bath fittings (sbf),bathroom accessory,soap dish,SOAP DISH,,SOAP DISH,SOAP DISH,F5012116MB,PCE,India,PCE,KGM,0.0,,SABER,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",MATT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera saber napkin ring black matt,₹3119.98,₹4160.00,25%,CERA,https://www.hippostores.com/cera-saber-napkin-ring-black-matt-model-f5012105mb/product/2000007056,2000007056,sanitary ware and bath fittings (sbf) > bathroom accessory > towel ring > TOWEL RING,sanitary ware and bath fittings (sbf),bathroom accessory,towel ring,TOWEL RING,,TOWEL RING,TOWEL RING,F5012105MB,PCE,India,PCE,KGM,0.0,,SABER,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",MATT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cera saber towel rod 24"" black matt",₹5362.91,₹7150.00,25%,CERA,https://www.hippostores.com/cera-saber-towel-rod-24-black-matt-model-f5012103mb/product/2000007057,2000007057,sanitary ware and bath fittings (sbf) > bathroom accessory > towel bar > TOWEL BAR,sanitary ware and bath fittings (sbf),bathroom accessory,towel bar,TOWEL BAR,,TOWEL BAR,TOWEL BAR,F5012103MB,PCE,India,PCE,KGM,0.0,,SABER,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",MATT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cera saber tissue paper holder black matt,₹3413.04,₹4550.00,25%,CERA,https://www.hippostores.com/cera-saber-tissue-paper-holder-black-matt-model-f5012109mb/product/2000007058,2000007058,sanitary ware and bath fittings (sbf) > bathroom accessory > toilet paper holder > TOILET PAPER HOLDER,sanitary ware and bath fittings (sbf),bathroom accessory,toilet paper holder,TOILET PAPER HOLDER,,TOILET PAPER HOLDER,TOILET PAPER HOLDER,F5012109MB,PCE,India,PCE,KGM,0.0,,SABER,CERA SANITARYWARE LIMITED-PB,"BHABAT N0 234 TEHSIL MOHALI, SAS NAGAR, PB, 140603",MATT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
