Name,Price,Mrp,Discount,Brand,Link,SKU_code,Path,Category 1,Category 2,Category 3,Category 4,Category 5,Product Type,Product Line,Model,UOM,Country of Origin,Sales Unit,Weight/ Volume UOM,Weight/ Volume,Shape,Series,Manufacturer/Importer Name,Manufacturer/Importer Address,Finish,Coverage Area/Box/SQMT,Base Material,Thickness,Module,Material Category,Material Description,External Material Group,Wattage,Type/ Mounting Type,Sub Brand,Fitment,Warranty,KEY,PASSWORD,FINGER PRINT,RFID CARD,Avg.Weight in KG/LTR/GM,Dimension/ Size,Wire Grade,Wire Length (Meter),BLUETOOTH,Pattern,Coverage Area/Box/SFT,Pack Size,Colour Family,Core,Colour Name(CCT),Series/Sub brands,Current Rating(AMP),Wire Area (sq. mm),Lumen,IOT,Size (Cut out) MM,Breaking Capacity,Pole,Way,Assembly Required,Assembly Type,What is in the Box,Product Care Instructions,Style,Age Range (Description),Special Feature,Number of Pcs,Size,Load Capacity,Metal Type,Noise,Steel Grade,Maximum Weight Recommendation,Angle,Occasion,Room Type,Surface Recommendation,Item Firmness Description
avana greens ag 8018,₹906.24 (₹336.77/SQFT),,,AVANA GREENS,https://www.hippostores.com/avana-greens-ag-8018/product/3000011565,3000011565,tiles and flooring (tfl) > green wall > greens > VERTICAL GARDEN,tiles and flooring (tfl),green wall,greens,VERTICAL GARDEN,,VERTICAL GARDEN,GREENS,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,0.25,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens ag 8019,₹858.44 (₹319/SQFT),,,AVANA GREENS,https://www.hippostores.com/avana-greens-ag-8019/product/3000011566,3000011566,tiles and flooring (tfl) > green wall > greens > VERTICAL GARDEN,tiles and flooring (tfl),green wall,greens,VERTICAL GARDEN,,VERTICAL GARDEN,GREENS,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,0.25,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens ag 8050 gwp,₹840.75 (₹312.43/SQFT),,,AVANA GREENS,https://www.hippostores.com/avana-greens-ag-8050-gwp/product/3000011572,3000011572,tiles and flooring (tfl) > green wall > greens > VERTICAL GARDEN,tiles and flooring (tfl),green wall,greens,VERTICAL GARDEN,,VERTICAL GARDEN,GREENS,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,0.25,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens ag 8035 i,₹867.3 (₹322.3/SQFT),,,AVANA GREENS,https://www.hippostores.com/avana-greens-ag-8035-i/product/3000011570,3000011570,tiles and flooring (tfl) > green wall > greens > VERTICAL GARDEN,tiles and flooring (tfl),green wall,greens,VERTICAL GARDEN,,VERTICAL GARDEN,GREENS,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,0.25,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens ag 8035 h,₹867.3 (₹322.3/SQFT),,,AVANA GREENS,https://www.hippostores.com/avana-greens-ag-8035-h/product/3000011569,3000011569,tiles and flooring (tfl) > green wall > greens > VERTICAL GARDEN,tiles and flooring (tfl),green wall,greens,VERTICAL GARDEN,,VERTICAL GARDEN,GREENS,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,0.25,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens ag 8050 gw,₹840.75 (₹312.43/SQFT),,,AVANA GREENS,https://www.hippostores.com/avana-greens-ag-8050-gw/product/3000011571,3000011571,tiles and flooring (tfl) > green wall > greens > VERTICAL GARDEN,tiles and flooring (tfl),green wall,greens,VERTICAL GARDEN,,VERTICAL GARDEN,GREENS,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,0.25,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens ag 9020,₹4778.96 (₹443.98/SQFT),,,AVANA GREENS,https://www.hippostores.com/avana-greens-ag-9020/product/3000011583,3000011583,tiles and flooring (tfl) > green wall > greens > VERTICAL GARDEN,tiles and flooring (tfl),green wall,greens,VERTICAL GARDEN,,VERTICAL GARDEN,GREENS,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,1.0,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens ag 9019,₹4646.23 (₹431.65/SQFT),,,AVANA GREENS,https://www.hippostores.com/avana-greens-ag-9019/product/3000011582,3000011582,tiles and flooring (tfl) > green wall > greens > VERTICAL GARDEN,tiles and flooring (tfl),green wall,greens,VERTICAL GARDEN,,VERTICAL GARDEN,GREENS,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,1.0,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens ag 9018,₹4513.46 (₹419.31/SQFT),,,AVANA GREENS,https://www.hippostores.com/avana-greens-ag-9018/product/3000011581,3000011581,tiles and flooring (tfl) > green wall > greens > VERTICAL GARDEN,tiles and flooring (tfl),green wall,greens,VERTICAL GARDEN,,VERTICAL GARDEN,GREENS,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,1.0,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens ag 8050 go,₹840.75 (₹312.43/SQFT),,,AVANA GREENS,https://www.hippostores.com/avana-greens-ag-8050-go/product/3000011573,3000011573,tiles and flooring (tfl) > green wall > greens > VERTICAL GARDEN,tiles and flooring (tfl),green wall,greens,VERTICAL GARDEN,,VERTICAL GARDEN,GREENS,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,0.25,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens ag 8025 e,₹706.22 (₹262.44/SQFT),,,AVANA GREENS,https://www.hippostores.com/avana-greens-ag-8025-e/product/3000011568,3000011568,tiles and flooring (tfl) > green wall > greens > VERTICAL GARDEN,tiles and flooring (tfl),green wall,greens,VERTICAL GARDEN,,VERTICAL GARDEN,GREENS,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,0.25,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens ag 9016,₹4247.98 (₹394.65/SQFT),,,AVANA GREENS,https://www.hippostores.com/avana-greens-ag-9016/product/3000011580,3000011580,tiles and flooring (tfl) > green wall > greens > VERTICAL GARDEN,tiles and flooring (tfl),green wall,greens,VERTICAL GARDEN,,VERTICAL GARDEN,GREENS,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,1.0,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens aghmt 01 handmade tree 10ft,₹97349.35,,,AVANA GREENS,https://www.hippostores.com/avana-greens-aghmt-01-handmade-tree-10ft/product/3000011600,3000011600,tiles and flooring (tfl) > miscellaneous > artificial plant > ARTIFICIAL PLANT,tiles and flooring (tfl),miscellaneous,artificial plant,ARTIFICIAL PLANT,,ARTIFICIAL PLANT,ARTIFICIAL PLANT,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens aghmt 04,₹7079.94,,,AVANA GREENS,https://www.hippostores.com/avana-greens-aghmt-04/product/3000011603,3000011603,tiles and flooring (tfl) > miscellaneous > artificial plant > ARTIFICIAL PLANT,tiles and flooring (tfl),miscellaneous,artificial plant,ARTIFICIAL PLANT,,ARTIFICIAL PLANT,ARTIFICIAL PLANT,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens aghmt 02 handmade tree 10ft,₹97349.35,,,AVANA GREENS,https://www.hippostores.com/avana-greens-aghmt-02-handmade-tree-10ft/product/3000011601,3000011601,tiles and flooring (tfl) > miscellaneous > artificial plant > ARTIFICIAL PLANT,tiles and flooring (tfl),miscellaneous,artificial plant,ARTIFICIAL PLANT,,ARTIFICIAL PLANT,ARTIFICIAL PLANT,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens aghmt 05,₹8849.94,,,AVANA GREENS,https://www.hippostores.com/avana-greens-aghmt-05/product/3000011604,3000011604,tiles and flooring (tfl) > miscellaneous > artificial plant > ARTIFICIAL PLANT,tiles and flooring (tfl),miscellaneous,artificial plant,ARTIFICIAL PLANT,,ARTIFICIAL PLANT,ARTIFICIAL PLANT,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens aghmt 06,₹8849.94,,,AVANA GREENS,https://www.hippostores.com/avana-greens-aghmt-06/product/3000011605,3000011605,tiles and flooring (tfl) > miscellaneous > artificial plant > ARTIFICIAL PLANT,tiles and flooring (tfl),miscellaneous,artificial plant,ARTIFICIAL PLANT,,ARTIFICIAL PLANT,ARTIFICIAL PLANT,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens agwpcdt 03,₹371.7 (₹34.53/SQFT),,,AVANA GREENS,https://www.hippostores.com/avana-greens-agwpcdt-03/product/3000011597,3000011597,tiles and flooring (tfl) > flooring > deck > WPC,tiles and flooring (tfl),flooring,deck,WPC,,WPC,DECK,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,1.0,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens ag 6011,₹4159.48,,,AVANA GREENS,https://www.hippostores.com/avana-greens-ag-6011/product/3000011598,3000011598,tiles and flooring (tfl) > green wall > greens > VERTICAL GARDEN,tiles and flooring (tfl),green wall,greens,VERTICAL GARDEN,,VERTICAL GARDEN,GREENS,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens agwpcdt 02,₹371.7 (₹34.53/SQFT),,,AVANA GREENS,https://www.hippostores.com/avana-greens-agwpcdt-02/product/3000011596,3000011596,tiles and flooring (tfl) > flooring > deck > WPC,tiles and flooring (tfl),flooring,deck,WPC,,WPC,DECK,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,1.0,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens agwpcdt 01,₹371.7 (₹34.53/SQFT),,,AVANA GREENS,https://www.hippostores.com/avana-greens-agwpcdt-01/product/3000011595,3000011595,tiles and flooring (tfl) > flooring > deck > WPC,tiles and flooring (tfl),flooring,deck,WPC,,WPC,DECK,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,1.0,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens ag 9040,₹4478.06 (₹416.02/SQFT),,,AVANA GREENS,https://www.hippostores.com/avana-greens-ag-9040/product/3000011587,3000011587,tiles and flooring (tfl) > green wall > greens > VERTICAL GARDEN,tiles and flooring (tfl),green wall,greens,VERTICAL GARDEN,,VERTICAL GARDEN,GREENS,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,1.0,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens ag 9038,₹4336.48 (₹402.87/SQFT),,,AVANA GREENS,https://www.hippostores.com/avana-greens-ag-9038/product/3000011585,3000011585,tiles and flooring (tfl) > green wall > greens > VERTICAL GARDEN,tiles and flooring (tfl),green wall,greens,VERTICAL GARDEN,,VERTICAL GARDEN,GREENS,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,1.0,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens ag 9039,₹4478.06 (₹416.02/SQFT),,,AVANA GREENS,https://www.hippostores.com/avana-greens-ag-9039/product/3000011586,3000011586,tiles and flooring (tfl) > green wall > greens > VERTICAL GARDEN,tiles and flooring (tfl),green wall,greens,VERTICAL GARDEN,,VERTICAL GARDEN,GREENS,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,1.0,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens ag 9052,₹3982.46 (₹369.98/SQFT),,,AVANA GREENS,https://www.hippostores.com/avana-greens-ag-9052/product/3000011589,3000011589,tiles and flooring (tfl) > green wall > greens > VERTICAL GARDEN,tiles and flooring (tfl),green wall,greens,VERTICAL GARDEN,,VERTICAL GARDEN,GREENS,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,1.0,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens agwpc deck 03,₹1822.38 (₹393.73/SQFT),,,AVANA GREENS,https://www.hippostores.com/avana-greens-agwpc-deck-03/product/3000011593,3000011593,tiles and flooring (tfl) > flooring > deck > WPC,tiles and flooring (tfl),flooring,deck,WPC,,WPC,DECK,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,0.43,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens agwpc deck 02,₹1822.38 (₹393.73/SQFT),,,AVANA GREENS,https://www.hippostores.com/avana-greens-agwpc-deck-02/product/3000011592,3000011592,tiles and flooring (tfl) > flooring > deck > WPC,tiles and flooring (tfl),flooring,deck,WPC,,WPC,DECK,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,0.43,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens agwpc deck 04,₹1822.38 (₹393.73/SQFT),,,AVANA GREENS,https://www.hippostores.com/avana-greens-agwpc-deck-04/product/3000011594,3000011594,tiles and flooring (tfl) > flooring > deck > WPC,tiles and flooring (tfl),flooring,deck,WPC,,WPC,DECK,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,0.43,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens aghmt 08,₹11504.92,,,AVANA GREENS,https://www.hippostores.com/avana-greens-aghmt-08/product/3000011607,3000011607,tiles and flooring (tfl) > miscellaneous > artificial plant > ARTIFICIAL PLANT,tiles and flooring (tfl),miscellaneous,artificial plant,ARTIFICIAL PLANT,,ARTIFICIAL PLANT,ARTIFICIAL PLANT,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens aghmt 09,₹11504.92,,,AVANA GREENS,https://www.hippostores.com/avana-greens-aghmt-09/product/3000011608,3000011608,tiles and flooring (tfl) > miscellaneous > artificial plant > ARTIFICIAL PLANT,tiles and flooring (tfl),miscellaneous,artificial plant,ARTIFICIAL PLANT,,ARTIFICIAL PLANT,ARTIFICIAL PLANT,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens aghmt 07,₹11504.92,,,AVANA GREENS,https://www.hippostores.com/avana-greens-aghmt-07/product/3000011606,3000011606,tiles and flooring (tfl) > miscellaneous > artificial plant > ARTIFICIAL PLANT,tiles and flooring (tfl),miscellaneous,artificial plant,ARTIFICIAL PLANT,,ARTIFICIAL PLANT,ARTIFICIAL PLANT,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens ag 9053,₹3982.46 (₹369.98/SQFT),,,AVANA GREENS,https://www.hippostores.com/avana-greens-ag-9053/product/3000011590,3000011590,tiles and flooring (tfl) > green wall > greens > VERTICAL GARDEN,tiles and flooring (tfl),green wall,greens,VERTICAL GARDEN,,VERTICAL GARDEN,GREENS,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,1.0,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens agwpc deck 01,₹1822.38 (₹393.73/SQFT),,,AVANA GREENS,https://www.hippostores.com/avana-greens-agwpc-deck-01/product/3000011591,3000011591,tiles and flooring (tfl) > flooring > deck > WPC,tiles and flooring (tfl),flooring,deck,WPC,,WPC,DECK,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,0.43,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens agrt 21,₹24248.85,,,AVANA GREENS,https://www.hippostores.com/avana-greens-agrt-21/product/3000011610,3000011610,tiles and flooring (tfl) > miscellaneous > artificial plant > ARTIFICIAL PLANT,tiles and flooring (tfl),miscellaneous,artificial plant,ARTIFICIAL PLANT,,ARTIFICIAL PLANT,ARTIFICIAL PLANT,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens aghmt 10,₹11504.92,,,AVANA GREENS,https://www.hippostores.com/avana-greens-aghmt-10/product/3000011609,3000011609,tiles and flooring (tfl) > miscellaneous > artificial plant > ARTIFICIAL PLANT,tiles and flooring (tfl),miscellaneous,artificial plant,ARTIFICIAL PLANT,,ARTIFICIAL PLANT,ARTIFICIAL PLANT,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens ag 9049,₹4318.76 (₹401.22/SQFT),,,AVANA GREENS,https://www.hippostores.com/avana-greens-ag-9049/product/3000011588,3000011588,tiles and flooring (tfl) > green wall > greens > VERTICAL GARDEN,tiles and flooring (tfl),green wall,greens,VERTICAL GARDEN,,VERTICAL GARDEN,GREENS,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,1.0,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens ag 6012,₹4159.48,,,AVANA GREENS,https://www.hippostores.com/avana-greens-ag-6012/product/3000011599,3000011599,tiles and flooring (tfl) > green wall > greens > VERTICAL GARDEN,tiles and flooring (tfl),green wall,greens,VERTICAL GARDEN,,VERTICAL GARDEN,GREENS,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens agrt 27,₹4203.71,,,AVANA GREENS,https://www.hippostores.com/avana-greens-agrt-27/product/3000011614,3000011614,tiles and flooring (tfl) > miscellaneous > artificial plant > ARTIFICIAL PLANT,tiles and flooring (tfl),miscellaneous,artificial plant,ARTIFICIAL PLANT,,ARTIFICIAL PLANT,ARTIFICIAL PLANT,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens agrt 24,₹4601.96,,,AVANA GREENS,https://www.hippostores.com/avana-greens-agrt-24/product/3000011611,3000011611,tiles and flooring (tfl) > miscellaneous > artificial plant > ARTIFICIAL PLANT,tiles and flooring (tfl),miscellaneous,artificial plant,ARTIFICIAL PLANT,,ARTIFICIAL PLANT,ARTIFICIAL PLANT,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens agrt 25,₹3805.48,,,AVANA GREENS,https://www.hippostores.com/avana-greens-agrt-25/product/3000011612,3000011612,tiles and flooring (tfl) > miscellaneous > artificial plant > ARTIFICIAL PLANT,tiles and flooring (tfl),miscellaneous,artificial plant,ARTIFICIAL PLANT,,ARTIFICIAL PLANT,ARTIFICIAL PLANT,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens agrt 28,₹3716.98,,,AVANA GREENS,https://www.hippostores.com/avana-greens-agrt-28/product/3000011615,3000011615,tiles and flooring (tfl) > miscellaneous > artificial plant > ARTIFICIAL PLANT,tiles and flooring (tfl),miscellaneous,artificial plant,ARTIFICIAL PLANT,,ARTIFICIAL PLANT,ARTIFICIAL PLANT,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens agrt 29,₹2920.48,,,AVANA GREENS,https://www.hippostores.com/avana-greens-agrt-29/product/3000011616,3000011616,tiles and flooring (tfl) > miscellaneous > artificial plant > ARTIFICIAL PLANT,tiles and flooring (tfl),miscellaneous,artificial plant,ARTIFICIAL PLANT,,ARTIFICIAL PLANT,ARTIFICIAL PLANT,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens agrt 30,₹1752.29,,,AVANA GREENS,https://www.hippostores.com/avana-greens-agrt-30/product/3000011617,3000011617,tiles and flooring (tfl) > miscellaneous > artificial plant > ARTIFICIAL PLANT,tiles and flooring (tfl),miscellaneous,artificial plant,ARTIFICIAL PLANT,,ARTIFICIAL PLANT,ARTIFICIAL PLANT,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens agrt 26,₹4531.16,,,AVANA GREENS,https://www.hippostores.com/avana-greens-agrt-26/product/3000011613,3000011613,tiles and flooring (tfl) > miscellaneous > artificial plant > ARTIFICIAL PLANT,tiles and flooring (tfl),miscellaneous,artificial plant,ARTIFICIAL PLANT,,ARTIFICIAL PLANT,ARTIFICIAL PLANT,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens agb-032 bushes,₹106.12,,,AVANA GREENS,https://www.hippostores.com/avana-greens-agb-032-bushes/product/3000011626,3000011626,tiles and flooring (tfl) > green wall > greens > VERTICAL GARDEN,tiles and flooring (tfl),green wall,greens,VERTICAL GARDEN,,VERTICAL GARDEN,GREENS,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens agb-037 bushes,₹97.35,,,AVANA GREENS,https://www.hippostores.com/avana-greens-agb-037-bushes/product/3000011628,3000011628,tiles and flooring (tfl) > green wall > greens > VERTICAL GARDEN,tiles and flooring (tfl),green wall,greens,VERTICAL GARDEN,,VERTICAL GARDEN,GREENS,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens agb-034 bushes,₹133.38,,,AVANA GREENS,https://www.hippostores.com/avana-greens-agb-034-bushes/product/3000011627,3000011627,tiles and flooring (tfl) > green wall > greens > VERTICAL GARDEN,tiles and flooring (tfl),green wall,greens,VERTICAL GARDEN,,VERTICAL GARDEN,GREENS,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens agb-040 bushes,₹116.82,,,AVANA GREENS,https://www.hippostores.com/avana-greens-agb-040-bushes/product/3000011629,3000011629,tiles and flooring (tfl) > green wall > greens > VERTICAL GARDEN,tiles and flooring (tfl),green wall,greens,VERTICAL GARDEN,,VERTICAL GARDEN,GREENS,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens agb-031 bushes,₹142.13,,,AVANA GREENS,https://www.hippostores.com/avana-greens-agb-031-bushes/product/3000011625,3000011625,tiles and flooring (tfl) > green wall > greens > VERTICAL GARDEN,tiles and flooring (tfl),green wall,greens,VERTICAL GARDEN,,VERTICAL GARDEN,GREENS,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens agbf-046 bushes,₹132.4,,,AVANA GREENS,https://www.hippostores.com/avana-greens-agbf-046-bushes/product/3000011630,3000011630,tiles and flooring (tfl) > green wall > greens > VERTICAL GARDEN,tiles and flooring (tfl),green wall,greens,VERTICAL GARDEN,,VERTICAL GARDEN,GREENS,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avana greens agbf-068 bushes,₹132.4,,,AVANA GREENS,https://www.hippostores.com/avana-greens-agbf-068-bushes/product/3000011634,3000011634,tiles and flooring (tfl) > green wall > greens > VERTICAL GARDEN,tiles and flooring (tfl),green wall,greens,VERTICAL GARDEN,,VERTICAL GARDEN,GREENS,,PCE,,PCE,KGM,0.0,,,,,ARTIFICIAL NATURAL GREENS,,PP+PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
